product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,user_id,user_name,review_id,review_title
B08FD2VSD9,TCL 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43P615 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","24,990","51,990",0.52,4.2,"2,951","AGJ42BXEHWTZHDEWDT6WH6PRY62A,AG2VO7W4S2AZ47V6O75TD7YVUE3A,AGT2DMEHAZSUBARHBTHUFBCJYBPA,AETJUR555HOF4TNUIRWFWKUDO72A,AFZ4C7KMK5UYX5GM55VQD4JRCWUA,AFEGEMHIRS3I5YMTIK7J6PLAAUXA,AFX2XYBWOEXU7XMUUHDSBSBS7UUQ,AH4ICLSEN7RPFV3ZNYHOPGP3CRHQ","ESAMPALLI ANUDEEP,Pooja Purohit,GAURAV SINGH,Rajiv Abhyankar,THIRU,Akshay rajendra kothawade,KB raju,Venudevishetti","R369A5WFHNY685,RU7ADO0K3THNI,R2C24XAHB09570,RF6FTZ2BMK3U7,R1BKYQ1GKAGGUM,R2JI0LCLSDDWMB,R2GFGRPUJPI039,R1QBBG7QM57OF7","Best one,Nice product,Nice Purchase,A nice TV,Good quality...i have a trust on TCL,Best survice,Good,value for money"
B0BQRJ3C47,"REDTECH USB-C to Lightning Cable 3.3FT, [Apple MFi Certified] Lightning to Type C Fast Charging Cord Compatible with iPhone 14/13/13 pro/Max/12/11/X/XS/XR/8, Supports Power Delivery - White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,249,999,0.75,5,,AGJC5O5H5BBXWUV7WRIEIOOR3TVQ,Abdul Gafur,RQXD5SAMMPC6L,Awesome Product
B095JPKPH3,OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","61,999","69,999",0.11,4.1,"6,753","AG3QTVXT2ODRVKOQJJRDV5KA2F2A,AGEYM57JOHPNX77ZYVSXPTX4FVNA,AHH557DUFIPFPRKDZ3K76U2DJ35Q,AE5WEK33Q53BHDQAPWRPVEN5OPZA,AGFDV2VE2PFK2W7FQZXLEPHK2BAA,AFOOUANHTKWSTZRG3HSE3TR7L5CQ,AEV7X32J6CUVHXXRZJ7EI7XSXYVA,AG7MREPON3XAAGY4WT4YGA7DZWCA","Rashmi,Raghvendra,Hari Prasad P,Vishnu singh,Tarun Kumar Sharma,Dharmendra,K j suresh,Mahore.lakhan","R2PF9QV9JEQO9K,R2NEN86P63G4ES,R302B7X6H0GIC0,R3H9O8F9LUY5N9,R1RGSA8QU78640,R2B3DRF8V2A9QI,R1KF9HPUVJTM0I,R3OCQ19TZWHSN5","Almost Perfect!,Review After using 1month,Nice tv,Panel and video quality,Good Product,Worth for money,Nice,Good"
B087JWLZ2K,AmazonBasics 108 cm (43 inches) 4K Ultra HD Smart LED Fire TV AB43U20PS (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","24,499","50,000",0.51,3.9,"3,518","AEY5PQYPSQDGMJCPRPSLJKFM6ELA,AHNQOEGE6ZB5DB2BZKMI3GXO2YEA","Shankar Raman,Johnnie Sinclair","R24M24UKIB5KN3,R9MTYU83EHJ96","(after nearly one year use) Value for money TV, except for the sound,Spectacular Specification, Build Quality, and Performance"
B09DSXK8JX,Kodak 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32HDX7XPROBL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","10,499","19,499",0.46,4.2,"1,510","AH7535IQDY5KVV2I6ASNOZJC4KAA,AHP5TFGAPXAL6K7M7LXIZUC2QMAQ,AGE4EHGVL2UE25LAURR7KYET2ZEQ,AHDAZJHREN222RBVCN5TTXZFFUKQ,AFHMLCTD3ZAK65UCZUDGPLMVRE5Q,AEHBFH46VYKCD4FWZ3AQ5GFSSILQ,AF7NGHQSFHIKMD3KTJGPRZ2SC3GA,AHX44XKUX5DHSXDUZBLZCC5SDUOQ","Mahesh savale,Sameer Mandal,Sree ram vasanthada,Pulak ray,Abhishek Chauhan,Bsharat Ali,vipin gupta,Bunty s","R1UFECRZY2H7ZR,R2L3OQHBC45T2X,R2IX8LIBU6MKPB,R35OUWDVRQF8R5,RHRVKXM6JJBX7,R1O89JBSE4EPL4,R364RHY5PGIWWH,R1EL7KUX3CVDVU","Kodak tv,Kodak tv,Kodak tv,Very less features to control or configure picture, sound or other key features through remote.,Excellent,Kodak 32inh,Kodak tv,Good"
B08V9C4B1J,"Synqe Type C to Type C Short Fast Charging 60W Cable Compatible with Samsung Galaxy Z Fold3 5G, Z Flip3 5G, S22 5G, S22 Ultra, S21, S20, S20FE, A52, A73, A53 (0.25M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349,999,0.65,4.3,838,"AFZT774FU3LOJGEW7JSAXOD24OBQ,AGSEMC5UI32EZO6GAW4KKT5OVMOQ,AH53RLKODGV2UFIZLUG6BMHDDZNA,AFJJ4SJN2GXTYC7637ZAKSONPJWQ,AFFCEWUI7XY45CEM76XENJ2RUO2A,AHFTNP5NESJTIHQKP47SJV73TNUA,AH352HMRF7DESCSOUBMHUVJQZM7A,AEVN7RMFICHOZR6CD2KNIV7LW4IQ","Uzair Drabu,Ravindra Sistu,Pranav Dhumal,Amresh singh,Palash Gandhi,Verified Customer,Anudeepika Ankam,karan","RYIE3APCBZO0M,RVVUYDXJQ5FWH,R2OD8G07SP3ATQ,RV4T2P1TSYP7C,RTUH4QIEPCZI2,R176EGN5WFKYMF,R2NF8CY7JSGPIJ,R1ZHN7T42QYEMK","Used for 10 months,Quality is good,Good Aftersale Service,Super fast charging suppurt,Superb Quality and value for money,Good small cable,Nice,Highly recommended"
B08PKBMJKS,Airtel DigitalTV HD Setup Box Remote,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",197,499,0.61,3.8,136,"AGL3JTQ3ZE2OROHL44I2WVDP2Y2A,AGQ77RQV2RP2RV3V3ILVPKJZO4PA,AFU5YK2ZGL26FL7JSOUCS4NJIA2Q,AGJCHC5GBZXUFZIJC3YHRLDBF3OA,AEAPKDGJ23GWBHSLTG3OQ4ZD72SA,AHI75BH7J42XPZ3GSVJINRNDIQGQ,AHF5BKRYGMVNIVA4ZZEYP3O4MTWQ,AHUQL2OJQVXUN6KU3XE4NNXDYWXQ","Sony Soniyal,Anshul Gupta,Ajit paragond,s.neelakandan,Amazon Customer,Sourish Saha,Amareswara rao,Sandeep chauhan","R2ZBBYSOYN3KBL,R2DMLU5SLI59HR,R2TALY28IA40HU,R3I8OBYQHMK5AG,R2LNUR3W2TOTL,R3W1MUYN039NGZ,RH9I43YOGMCU5,R2T1VOM1S6TMET","Working fine but cheap quality,Original but small,ನೀವು ಕಳುಹಿಸಿದ ವಸ್ತು ಸರಿಯಾಗಿ ಕೆಲಸ ಮಾಡುತ್ತಿಲ,Sturdy,Good,Works perfectly with Airtel HD set up box,Item is value for money.,,On Off button doesn’t work."
B0B8VQ7KDS,Airtel Digital TV HD Set Top Box with FTA Pack | Unlimited Entertainment + Recording Feature + Free Standard Installation (6 Months Pack),"Electronics|HomeTheater,TV&Video|SatelliteEquipment|SatelliteReceivers","1,299","2,499",0.48,4.3,301,"AGQYZLWPXBTZCFFSJ7N4E5MU6FQA,AGXCSQZYYIGXCSMQD7HKL67TZBRQ,AHBSBZBVPHQ3DNFSVUEISWFKZWEQ,AFZLNTIDI2YFJVCQS4EXCTGWVWEQ,AFCDITQYYSHB5DVHMFMO6M3PV3NA,AEZDOXSJW5A65GIYXQSDYBWNVTCQ,AGJZ4GRH4YOMZSQ7JWZDVPBSW7RA,AHQSA6UQCAE7UBCWEVA4FSRIKTNA","Amazon Customer,Chhaya Singh,Ankit bisen,Amazon Customer,Rajesh Raj,Krishna upadhyay,Ajay p.,lusang k","R1SLOPXHKI14S6,R1OXLNAD6QN3PK,R4RAOBEKJMT1E,R2DJOU9710152I,R3FXVCBQCGNPLW,R12LALSYGQEMTT,R2XY6WL3YCCBBU,R2VRNRRSOHXHYW","Good ptoduct,Overall good product,, and good choice,, ☺️,Cable is short,Good,All channel  view nice,Very fast and good service,Ok,The product was 🙌"
B086JTMRYL,"ESR USB C to Lightning Cable, 10 ft (3 m), MFi-Certified, Braided Nylon Power Delivery Fast Charging for iPhone 14/14 Plus/14 Pro/14 Pro Max, iPhone 13/12/11/X/8 Series, Use with Type-C Chargers, Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"1,519","1,899",0.2,4.4,"19,763","AHOYUSKWQFXDLOTRT43FCSHP3WIA,AGUVNZPD7JF3AK422LRYK6R5GOJA,AGVJMKJLZZGBV7VOYJGQ2HZKELXQ,AH7RKVVU3Y2ZGA4WEW5RXKMQWDLA,AGSODW32ZSTEY4AMCL24COIXUV5A,AFK4V6NRIQGVYQCCBMQCSLRG2ZXQ,AEK45RYTIY4GBPAVTYBHIA6OGYDQ,AHVNGU6PZRRCJEDDJMZOTR5K5K4A","Mohammed Auquib Hussain A,Yashwantrao chavan,jesna j.,Saurabh jaybhaye,Yash Patodi,Maaz Shaikh,Amazon Customer,Suraj S.","R1NBVCQUPQGZSG,R1AYTJ3HGDXBPB,R1SZXE4S0X94AV,R18V2LFU0A6Z1Z,REEEYL5KDQ81L,R1648XOMK16YKC,R30X514IQ3NWX4,R3UV2ZJIR07U21","Go for it,Fast charging,Good product,Good,So Far So Good,Quality is good 👍 you can go for it ♥️,Excellent Product,Yup good in all over"
B09RWQ7YR6,MI 138.8 cm (55 inches) 5X Series 4K Ultra HD LED Smart Android TV L55M6-ES (Grey),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","46,999","69,999",0.33,4.3,"21,252","AGTBGMKWQPUZJ2GA2XPICHD2VTKQ,AF3TVTF3FVMHGLCA2QB2GTUTCUIQ,AH52X5G5PGIEWVC5D7TPBTTVJR2A,AEA6UPUVSSMVOTGA6JN7GFG2AZ7A,AEDU5UVD5ZMYRMBTNQTU7QUFLDVQ,AF4VLR2GRW5ZRKW5QXT6IB6QVLOQ,AESB32BXL4JEWHLRLUHZEDXYSDXQ,AFYSLM4L6FC755CARUNV6FXNANLA","Amazon Customer,Rampratap singh,Arjun vaidya,Apurav,MAHESH KANCHARANA,Val Coutinho,Pravin Bhati,Nalla srinivas Reddy","R19JWR6NN6DMRW,R3NNMZRL819Q5I,R27MVISBFA27B0,R26UM4M5FX7MOX,R3OS23S4DLG4RW,R6CTY16XAGKZ3,R3GTDALXXTDMU4,RXYNQRMH2KD0E","It's super,Value of money 💰,Display and build,Good Sound and pictures,Good product 👍,Good and smart tv for reasonable rate,Good for low budget,Good"
B00OFM6PEO,"Storite USB Extension Cable USB 3.0 Male to Female Extension Cable High Speed 5GBps Extension Cable Data Transfer for Keyboard, Mouse, Flash Drive, Hard Drive, Printer and More- 1.5M - Blue",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,799,0.63,4.3,"1,902","AGHG6WZFWKAYCOJU6QMZHYDRE54A,AFWQNHRUPQTARC3F4UKWPQF4TRSA,AHU3VEDJKG6OTDUXLAHJRKFXZYFQ,AFT4RR5NOUV3SV4DAF4EMMD3U43A,AFWFSLAC7CL5SNIGOEERFGNG74SQ,AFGYFEYGHTS5QRQ6WTYBPJUADAMA,AGSY42AHUKI5KGZBZU3SAGJBWHQQ,AEIEQNRYFSUJ4WYXO4BTUHBCC5IA","Manoj S.,Placeholder,Vanchinathan G,Vicky dhruw,Gandham gopi,harmeet,LAKSHMIREDDY P,Ajinkya Pathak","R1NNND9Z9O7ZFX,RI4YG0LQODJ1Z,R2RJKDVMA6HJAF,R1CK70KKIQTXQY,R1MU7OXDCRE59A,R3OUTRCSE95S7U,R1H2SUFJGR1SC5,R3O0A0XNHT8365","Works perfect for connecting my Dslr to ipad & tethering. Seems like a durable cable,H,GOOD,USB,Supar,It's good,Very good cable,Okaysih"
B0BF57RN3K,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,"1,799","19,999",0.91,4.2,"13,937","AEC6UDCEAUIBIFHGQDQ4KR67GC4A,AHRKSUOZXKKDERRY3VZBVMMWX37Q,AH4F4OZIOIIBXGLL6IZIJAXSTDXA,AEGBGS574C35NMBICCMQLC5ODEKQ,AGM7ETOYBL3UFKCLZW36JM6POQ6A,AHM4G7MHKTEAZ7KQ6ADSZOTL5BEA,AHHYFEVKBVQB52YMNNKAZT6C75LA,AGZ54F47MOFAEMWXXR76OUBC75SQ","venkatesh kg,Raghuram,YOGESH,Manan Parmar,Nikunj .R. kukadiya,Shivansh Sharma,KAPIL NIMKER,Suriya","R1PKIMKR1E8X8T,R23UV7ZBIEEZD3,RYRHNVDKS5RFY,RS1V5P4B8NSAO,R1H7L32HFCGUIR,R1Y0X6TPG7EJ3V,R3UZD33WNT4AD,R2MLZRSEQB0C49","Worth the money,Good smart watch,the screen does not turn on and off on double tap, for that you have to press the button.,User friendly UI,Best Allrounder Budget SmartWatch Under 2K 🔥,This smart watch is awesome,Nice watch in budget,The step count is not that accurate but the call quality and other things are good"
B0B3RRWSF6,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics|WearableTechnology|SmartWatches,"1,998","9,999",0.8,4.3,"27,696","AHUGCKS7YANTMDYINXQG2UDTU4JQ,AGHQ2VHXMPWZV5SV25S5N3OENXSQ,AH3GZWZM5RVOFCJCXRU7QFBAJ5NQ,AGQ2RWOECSEFEQMIGE7VTXP65OKQ,AEVUBEFT2MRH2PRVW53SJEL7H42A,AENY7L4XGCQMI627A27G3NVIBJNA,AHQISETKX3OXMZ4IX3YO7YV4UZ6Q,AGESGUTIYJQOZ7PU563DHLYSPRTQ","yogita ratre,Arun k.,Amol Basutkar,janarthanan,Naman,keshav Chelmeti,Hritik jain,Jatin Shah","R34816YEM3Y2VJ,R3P1QZDIWJJYVR,R2HXC35HKL6S3E,R2CUWR6SL0MMRR,R3PWLUFNP117X0,R2PK2034NVCPNH,R2YJZKVTCUJAVZ,R27X5G6UFUKCM9","7-8/10, Decent, good for day to day use,Good choice under budget of Rs2000,Average product.,Budget friendly,Overall it's a good watch,Good product,Best in design, accuracy and looks fancy. A must buy for every person who is watch enthusiast.,Having a great experience"
B0B5B6PQCT,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2, IP68(Active Black)",Electronics|WearableTechnology|SmartWatches,"1,999","7,990",0.75,3.8,"17,831","AHPYDFW6Y3FIQGD2RJPBFF5QNVRQ,AG7DTVYZDY2NWU6V2G4KSIB67TDA,AHNQJPSI4I23HHMRHCCCI7QOBK7A,AHPOQQONRLZMHYLDKYP5SQOKRIEA,AGDD5ACY3AGTMTVBQOC3DMUR6REA,AFZV4ISJSNGDUD5TU3VYMTYQ5JGA,AGKPRGZCV5XK7ZNVLQWUGRB6CVVQ,AE7DX25DQCE7MXLEASO6I3YLWHRQ","AV,Mathan kumar,Amol Manjrekar,Suraj_nirmalkar,ASIF ANSARI,Jugalkishor yadav,Chinmayee Ninawe,Samba Shiva","R3EKLFGQGV02SG,R23WEMNZK46UV3,R1G2C7XV8CAM7W,R1O1T0NB6M5CU4,RY95PJLUIT03E,R2HMI9LDLJ1S2Y,R216CF66UYJR2A,R1XD0A6A2KGJZ6","Not Polished Enough. (Improving with updates),Best for the budget 👍,Value of money,nice product,Good product,Super value for money,Awesome product,Product itv"
B08HV83HL3,MI Power Bank 3i 20000mAh Lithium Polymer 18W Fast Power Delivery Charging | Input- Type C | Micro USB| Triple Output | Sandstone Black,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,"2,049","2,199",0.07,4.3,"1,78,912","AG3SQH676VN5EH4NDNGVVLML6RZQ,AFOCDYODRNB2UUBOTDLWKH76GP2A,AE2EO67O5G5BPFX5QGUUBOF22LQQ,AG2W2BFO5CKP4J66NZOAEIBQODVQ,AF7GDUMJMOA6YGT4OT7X2KWFRH4A,AF4VQ3FUD2OLAGRSLKACCEMSMJCQ,AHVGJKIR6HAOI5KIYL2BC52ROWEA,AGUJFMAHKPIMDPBVFWG3LBGVLF4Q","Mahesh Paryani,Tejas Panchal,SUBHASH,Kushagra Saxena,Masthan,Dipak Sutrdhar,Nitin,pushkraj_4_ever","R31BXRU0GAOB26,R120Q9PAHZEIEM,R3MSIMI8U7QZXJ,R3MLNPNLSYH11T,R339F0FNSVUUP1,R1X6T4WG7148OB,R1Y9VHIT18ERYP,R32RBHMK1ESFTN","Ok product to buy,Better than any other power banks,👍,Nice product,Performance is OK,Very Slim & easy to carry,Decent product,GOAT"
B0BBN4DZBD,"Redmi A1 (Light Blue, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"6,499","8,999",0.28,4,"7,807","AHIBP55ZTOTM3MNBFPQKJIX4TONQ,AGU6ZC6U27UDCAPG7KM7MPQF4OYQ,AGGVIDBKVQ6APEQVNYKXEWBVKGIQ,AEQUX4IJE2NRRE65ON4AAUXNAH6Q,AE6PRC54EJZUTOB4OST65EPVDWIQ,AFN2DMTSHR5SU7A7L3JRLM6E4C5Q,AHPVBTYWVDOZ2JHLMMC3OLMZK34A,AH6I4SYUVW5GTDLCBTUE5673SHFQ","Vaishnavi,Rahul meja,Talo Mosuom,Subodh kumar,Sayan Bhowmick,Mayank Singh Solanki,Nagendran,Kiran Garud","RKU0JLLNRC05S,RIQJOO5ZR8L0X,R300Z83BCAV2UK,R130ME1NWGGCRX,R2VNU6Q8UC18QX,R287H4PDFLWV5,RITJUD5WP59UI,R3DKMHIJGPJH5H","If you leave it only to make calls or receive calls, then it is a completely useless phone.,Readmi a 1,Budget friendly phone.,Hi,Budget phone,Good for the price. But ANDROID 12 is actually GO Edition.,Good budget phone,10/10 value for money 🤑"
B0B3CPQ5PF,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"28,999","28,999",0,4.3,"17,415","AEREO7C5GLYYYV6YXK7X4UCCQTJQ,AHWISRUJUCJG6UH4FFVSPKDJS2BQ,AFIKGABHNR4JSITY4CNM6TMO54EA,AHTWYLMZUCB6QUCNPXWZ2PCKDGRQ,AGBIS5BRLLI652XO3V53YOJMZXXA,AFUT3A3MXCM4JN4XUGMFUMFDBACQ,AHNV3R7QZYE5QVEV7QEEBFO37HTA,AGSZW5C5GBRQXPA2MZ5XNZ7LCRQA","ASR,Amazon user,Rama Rao,Vinay,ANIKET,NAGA SHANKAR.K,pawan k.,Ravi","R128LZ0DN2NZBZ,R3LFQ7EDHZ6DKM,RUSJFUV64DPWM,RHNVN7WEES6ZV,R3LHNY1FJU5Z62,RYD25TMDIWVXF,R22G4CIX0JF8CT,R3KZ4E667WBY58","Really a Good Buy in this price range in 2022,Expected better Battery,Over-all a very balanced product.,Poor Battery life,Good,Temper glasses not istalle properly,It's 8 gb not working like 12gb,Apart from battery and sound quality, everything else is good."
B0B3CQBRB4,"OnePlus Nord 2T 5G (Gray Shadow, 8GB RAM, 128GB Storage)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"28,999","28,999",0,4.3,"17,415","AEREO7C5GLYYYV6YXK7X4UCCQTJQ,AHWISRUJUCJG6UH4FFVSPKDJS2BQ,AFIKGABHNR4JSITY4CNM6TMO54EA,AHTWYLMZUCB6QUCNPXWZ2PCKDGRQ,AGBIS5BRLLI652XO3V53YOJMZXXA,AFUT3A3MXCM4JN4XUGMFUMFDBACQ,AHNV3R7QZYE5QVEV7QEEBFO37HTA,AGSZW5C5GBRQXPA2MZ5XNZ7LCRQA","ASR,Amazon user,Rama Rao,Vinay,ANIKET,NAGA SHANKAR.K,pawan k.,Ravi","R128LZ0DN2NZBZ,R3LFQ7EDHZ6DKM,RUSJFUV64DPWM,RHNVN7WEES6ZV,R3LHNY1FJU5Z62,RYD25TMDIWVXF,R22G4CIX0JF8CT,R3KZ4E667WBY58","Really a Good Buy in this price range in 2022,Expected better Battery,Over-all a very balanced product.,Poor Battery life,Good,Temper glasses not istalle properly,It's 8 gb not working like 12gb,Apart from battery and sound quality, everything else is good."
B0BBN56J5H,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"6,499","8,999",0.28,4,"7,807","AHIBP55ZTOTM3MNBFPQKJIX4TONQ,AGU6ZC6U27UDCAPG7KM7MPQF4OYQ,AGGVIDBKVQ6APEQVNYKXEWBVKGIQ,AEQUX4IJE2NRRE65ON4AAUXNAH6Q,AE6PRC54EJZUTOB4OST65EPVDWIQ,AFN2DMTSHR5SU7A7L3JRLM6E4C5Q,AHPVBTYWVDOZ2JHLMMC3OLMZK34A,AH6I4SYUVW5GTDLCBTUE5673SHFQ","Vaishnavi,Rahul meja,Talo Mosuom,Subodh kumar,Sayan Bhowmick,Mayank Singh Solanki,Nagendran,Kiran Garud","RKU0JLLNRC05S,RIQJOO5ZR8L0X,R300Z83BCAV2UK,R130ME1NWGGCRX,R2VNU6Q8UC18QX,R287H4PDFLWV5,RITJUD5WP59UI,R3DKMHIJGPJH5H","If you leave it only to make calls or receive calls, then it is a completely useless phone.,Readmi a 1,Budget friendly phone.,Hi,Budget phone,Good for the price. But ANDROID 12 is actually GO Edition.,Good budget phone,10/10 value for money 🤑"
B0BBN3WF7V,"Redmi A1 (Light Green, 2GB RAM 32GB ROM) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"6,499","8,999",0.28,4,"7,807","AHIBP55ZTOTM3MNBFPQKJIX4TONQ,AGU6ZC6U27UDCAPG7KM7MPQF4OYQ,AGGVIDBKVQ6APEQVNYKXEWBVKGIQ,AEQUX4IJE2NRRE65ON4AAUXNAH6Q,AE6PRC54EJZUTOB4OST65EPVDWIQ,AFN2DMTSHR5SU7A7L3JRLM6E4C5Q,AHPVBTYWVDOZ2JHLMMC3OLMZK34A,AH6I4SYUVW5GTDLCBTUE5673SHFQ","Vaishnavi,Rahul meja,Talo Mosuom,Subodh kumar,Sayan Bhowmick,Mayank Singh Solanki,Nagendran,Kiran Garud","RKU0JLLNRC05S,RIQJOO5ZR8L0X,R300Z83BCAV2UK,R130ME1NWGGCRX,R2VNU6Q8UC18QX,R287H4PDFLWV5,RITJUD5WP59UI,R3DKMHIJGPJH5H","If you leave it only to make calls or receive calls, then it is a completely useless phone.,Readmi a 1,Budget friendly phone.,Hi,Budget phone,Good for the price. But ANDROID 12 is actually GO Edition.,Good budget phone,10/10 value for money 🤑"
B0BDRVFDKP,"SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics|Accessories|MemoryCards|MicroSD,569,"1,000",0.43,4.4,"67,259","AG44HJB2AMIVHAGQZ2WGWONERKCA,AHL2FABQV6XAHZN547DN662X5RWA,AHJE6QFY5XEOZJJWOIOHHIDFWWFQ,AEDMSJ2CEQZID62NXPKEQLMBG2LQ,AHF7ZBKNBLCLFHGJG5KXKPI7QVCQ,AGD2S7EXXSXHBCJHTXUAV6FLXAZA,AHZRUY7MR4SVM3HFJ2SZDGHZJ56A,AHEHKOZPPOVYL75KDU52PSBYDEFQ","Prashant,Sumesh Sundararajan,Vijay Baitha,S.k nahak,Vikram Kumar,Manish,Jm,amit nayak","R2A7MIUNOW8DOE,R2FXP703540FR1,R37E7QJET0BYE8,R1NOL0GE16P06G,R48EN3ANVWEX9,R17WYXS17TYDER,R2BMYAH01K8EG8,R23IO3LHHG39H","Fake Product,Costly but excellent quality,Storage good but don't know how to Activate warantee??,Good for use,5 stas nahi diya kyuki capacity 477gb hi rahta hai,Speed not as advertise,Good one,It's ok"
B0B5LVS732,"Noise Pulse Go Buzz Smart Watch Bluetooth Calling with 1.69"" Display, 550 NITS, 150+ Cloud Watch Face, SPo2, Heart Rate Tracking, 100 Sports Mode with Auto Detection, Longer Battery (Jet Black)",Electronics|WearableTechnology|SmartWatches,"1,898","4,999",0.62,4.1,"10,689","AFGHRQK34D54OXQCRGX5K3XTR66Q,AHNRGHNIKN4JHV2RVCWX76B7ID6A,AGIBUP4ENAQTEYCKPWASWCUJ7YXA,AG5G6IU6RDTR24OHO3LSE24JCVEQ,AHWCNVY76F7IBUHM7EBJBMQV7KBQ,AHGYR3ZSYI6EPPK3N6SJPQIP53FA,AHT76IZRPXLMCNSF377LTR6CNIPQ,AGFHRUWQ7C3KCBL6IKJ4BC3JSZKQ","Sumit Nath,Aneesh Mohan,Yogesh Badekar,Manisha,Nishtha Goel,Sanjay,RAJINDER SINGH,Priyanka Chowdhury","R10I6UIAQIP9TN,R2XEWWLV1LH7KX,R3J0MEY15WI71Z,R3HJ0GBBBUGEJZ,R3TGTIJ54KHOL0,R21TUQZLYNGC0M,R1JSFOA0TD4S1A,R1KOD8YMT3FJ7I","Sumit Nath,For the price, it is a good purchase but can be better,Happy with product...,It's really smart with elegant design,Amazing,Noise,All good,Good"
B09V2Q4QVQ,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio | Charcoal",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,"1,299","1,599",0.19,4,"1,28,311","AE27UOZENYSWCQVQRRUQIV2ZM7VA,AGMYSLV6NNOAYES25JDTJPCZY47A,AFHS33MWRQGSS64EETZJGCBWXXXA,AHYXZVXUY3QTBP7IBFIUBSZVH2XQ,AH2SHWYEWDAK6A5Y2ZBEMZ2KIG3A,AEYMOGP2CYRKYZ7TIDNLGR5QPZ4Q,AGPGDCCXPI3EACMNJKBCNT57DVFA,AFPBMRYRSMD3PP3CBKLFF7EKOCXA","virender malhotra,Vikas kabra,Das,Naveen,Amazon Customer,Adv. Manish kotwani,Vinod Jadhao,Priti tijare","R1BFOK13WV2QLM,R3H97FN1H50F7F,R1IY2IDRUJX5O5,R1N5UJPJ5YGBU5,R3BZ3W2KH0X1DQ,R3GPO2WYK6ABG,RCMFGYS1T27LL,R1D5OAMYO4526T","Centre key,Nice phone,Good for Exam preparing students,Center button is not good,Battery runs out quickly,Nokia trusted brand only needs to improve ringtone sound,best phone,.."
